StationID,STATION NAME,CTRY,STATE,LAT,LON,Begin Date,End Date
024320-99999,OREBRO,SW,,59.233000000000004,15.05,1996-08-01,2020-02-29
024350-99999,BORLANGE,SW,,60.422,15.515,1979-08-02,2020-02-29
024400-99999,AMOT,SW,,60.967,16.433,2001-06-01,2020-02-29
024410-99999,MORA,SW,,60.967,14.5,2001-07-01,2020-02-29
024430-99999,ENKOPING,SW,,59.65,17.117,1979-08-03,2020-02-29
024460-99999,VASTERAS,SW,,59.589,16.634,1977-07-01,2020-02-29
024490-99999,ESKILSTUNA A,SW,,59.383,16.45,2001-07-01,2020-02-29
024500-99999,EGGEGRUND,SW,,60.733000000000004,17.567,1997-09-01,2020-02-29
024520-99999,KILSBERGEN-SUTTARBODA,SW,,59.3,14.9,2001-07-01,2020-02-29
024530-99999,GAVLE/SANDVIKEN AIR FORCE BASE,SW,,60.717,17.167,1996-05-01,2020-02-29
024560-99999,FILM,SW,,60.233000000000004,17.9,1996-02-01,2020-02-29
024580-99999,UPPSALA,SW,,59.897,17.589000000000002,1935-01-01,2020-02-29
024600-99999,ARLANDA,SW,,59.652,17.919,1977-06-30,2020-02-29
024640-99999,BROMMA,SW,,59.354,17.942,1931-01-01,2020-02-29
024680-99999,STORA SPANSBERGET,SW,,60.383,15.133,2001-07-01,2020-02-29
024690-99999,TULLINGE,SW,,59.183,17.917,2001-06-01,2020-02-29
024760-99999,FLODA,SW,,59.05,16.4,1996-08-01,2020-02-29
024810-99999,SALA,SW,,59.917,16.683,2001-07-01,2020-02-29
024820-99999,KERSTINBO,SW,,60.266999999999996,16.983,2001-07-01,2020-02-29
024840-99999,STOCKHOLM/OBSERVATORIET,SW,,59.35,18.067,2001-06-01,2020-02-29
024853-99999,SKAVSTA,SW,,58.788999999999994,16.912,1991-08-27,2020-02-29
024860-99999,ADELSO,SW,,59.367,17.517,2001-07-01,2020-02-29
024870-99999,SKARPO A,SW,,59.35,18.733,1997-09-01,2020-02-29
024880-99999,ORSKAR,SW,,60.533,18.383,1996-08-01,2020-02-29
024890-99999,BERGA,SW,,59.067,18.117,2001-06-01,2020-02-29
024900-99999,SVANBERGA,SW,,59.833,18.633,2001-07-01,2020-02-29
024930-99999,SODERARM,SW,,59.75,19.417,2001-07-01,2020-02-29
024960-99999,SVENSKA HOGARNA,SW,,59.45,19.5,1977-07-01,2020-02-29
025000-99999,NORDKOSTER,SW,,58.9,11.0,1996-02-01,2020-02-29
025010-99999,VADEROARNA,SW,,58.583,11.067,1977-08-04,2020-02-29
025050-99999,MASESKAR,SW,,58.1,11.333,1996-08-01,2020-02-29
025103-99999,TROLLHATTAN VANERSBORG,SW,,58.318000000000005,12.345,1991-08-27,2020-02-29
025130-99999,GOTEBORG,SW,,57.717,12.0,1996-05-01,2020-02-29
025140-99999,ARVIDSJAUR,SW,,65.59,19.282,1977-07-01,2020-02-29
025160-99999,VINGA,SW,,57.633,11.617,1996-09-01,2020-02-29
025180-99999,NIDINGEN,SW,,57.3,11.9,1973-01-01,2020-02-29
025200-99999,SATENAS,SW,,58.426,12.714,1977-07-01,2020-02-29
025260-99999,LANDVETTER,SW,,57.663000000000004,12.28,1977-10-03,2020-02-29
025350-99999,SKOVDE,SW,,58.456,13.972999999999999,1991-08-27,2020-02-29
025360-99999,RANGEDALA,SW,,57.783,13.167,1977-07-01,2020-02-29
025380-99999,HESTRA,SW,,57.4,13.533,2003-12-21,2020-02-29
025390-99999,ULLARED,SW,,57.117,12.783,2001-07-01,2020-02-29
025400-99999,KROPPEFJALL-GRANAN,SW,,58.6,12.2,2001-07-01,2020-02-29
025420-99999,HALLUM,SW,,58.317,13.033,2001-07-01,2020-02-29
025440-99999,KARLSBORG,SW,,58.516999999999996,14.517000000000001,1977-07-01,2020-02-29
025450-99999,AXSTAL,SW,,58.567,14.567,2007-11-04,2020-02-29
025460-99999,GARDSJO,SW,,58.883,14.383,2001-07-01,2020-02-29
025480-99999,VISINGSO,SW,,58.1,14.417,2001-06-01,2020-02-29
025490-99999,TOMTABACKEN,SW,,57.5,14.467,2001-07-01,2020-02-29
025500-99999,JONKOPING,SW,,57.758,14.069,1931-01-01,2020-02-29
025520-99999,MALEXANDER,SW,,58.067,15.232999999999999,2001-07-01,2020-02-29
025540-99999,KETTSTAKA,SW,,58.717,15.033,2001-07-01,2020-02-29
025560-99999,HAGSHULT,SW,,57.292,14.137,1977-07-01,2020-02-29
025570-99999,HORN,SW,,57.883,15.867,2001-07-01,2020-02-29
025580-99999,KOLMARDEN-STROMSFORS,SW,,58.683,16.317,2001-07-01,2020-02-29
025590-99999,GLADHAMMAR,SW,,57.7,16.467,2001-07-01,2020-02-29
025620-99999,MALMEN,SW,,58.402,15.526,1977-07-01,2020-02-29
025625-99999,SAAB,SW,,58.406000000000006,15.681,1995-10-12,2020-02-29
025630-99999,HARSTENA,SW,,58.25,17.017,2001-07-01,2020-02-29
025635-99999,ANGELHOLM,SW,,56.283,12.833,2004-08-10,2020-02-29
025650-99999,HULTSFRED,SW,,57.526,15.823,1979-08-06,2020-02-29
025670-99999,LANDSORT,SW,,58.75,17.867,1996-08-01,2020-02-29
025710-99999,KUNGSANGEN,SW,,58.586000000000006,16.250999999999998,1977-07-01,2020-02-29
025740-99999,NORRKOPING,SW,,58.583,16.15,1997-09-01,2020-02-29
025750-99999,OLANDS NORRA UDDE,SW,,57.367,17.1,1996-08-01,2020-02-29
025870-99999,FAROSUND-AR,SW,,57.917,18.95,2001-07-01,2020-02-29
025890-99999,GOTSKA SANDON,SW,,58.4,19.2,2001-07-01,2020-02-29
025900-99999,VISBY,SW,,57.663000000000004,18.346,1931-01-01,2020-02-29
025910-99999,VISBY AEROLOGISKA STATION,SW,,57.65,18.35,2002-03-15,2020-02-29
025980-99999,OSTERGARNSHOLM,SW,,57.433,18.983,2001-07-01,2020-02-29
026030-99999,BROEN,SW,,56.867,12.667,2001-07-01,2020-02-28
026040-99999,HALMSTAD,SW,,56.691,12.82,1977-07-01,2020-02-29
026050-99999,HALLANDS VADERO,SW,,56.45,12.55,1996-08-01,2020-02-25
026110-99999,HELSINGBORG,SW,,56.033,12.767000000000001,1984-06-18,2020-02-29
026150-99999,FALSTERBO A,SW,,55.383,12.817,2009-07-13,2020-02-29
026160-99999,FALSTERBO,SW,,55.383,12.817,1977-07-01,2020-02-29
026180-99999,TORUP,SW,,56.95,13.067,2008-02-29,2020-02-29
026220-99999,LJUNGBY,SW,,56.85,13.883,1977-07-01,2020-02-29
026230-99999,HORBY,SW,,55.867,13.667,2001-08-27,2020-02-29
026250-99999,SKILLINGE,SW,,55.483000000000004,14.317,1996-08-01,2020-02-29
026260-99999,OSBY,SW,,56.367,13.95,1977-07-01,2020-02-29
026280-99999,HANO,SW,,56.016999999999996,14.85,1996-08-01,2020-02-29
026320-99999,UTKLIPPAN,SW,,55.95,15.7,2001-07-01,2020-02-29
026350-99999,MALMO,SW,,55.567,13.067,1935-04-13,2020-02-29
026360-99999,STURUP,SW,,55.53,13.372,1977-06-30,2020-02-29
026410-99999,KRONOBERG,SW,,56.928999999999995,14.728,1979-08-02,2020-02-29
026440-99999,OLANDS SODRA UDDE,SW,,56.2,16.4,1996-08-01,2020-02-29
026480-99999,VAXJO,SW,,56.85,14.833,2001-06-01,2020-02-29
026510-99999,KRISTIANSTAD,SW,,55.922,14.085999999999999,1979-08-02,2020-02-29
026531-99999,RINKABY,SW,,55.983000000000004,14.3,2007-03-07,2020-02-29
026610-99999,KOSTA (ORREFORS),SW,,56.833,15.467,2001-09-16,2020-02-29
026640-99999,RONNEBY,SW,,56.266999999999996,15.265,1977-07-01,2020-02-29
026700-99999,KALMAR,SW,,56.683,16.3,1996-05-01,2020-02-29
026720-99999,KALMAR,SW,,56.68600000000001,16.288,1935-01-01,2020-02-29
026790-99999,HOBURG A,SW,,56.917,18.15,2009-06-10,2020-02-29
027010-99999,KILPISJARVI SAANA,FI,,69.05,20.85,2008-01-15,2020-02-29
027040-99999,HATTULA LEPAA AWS,FI,,61.117,24.316999999999997,2008-01-15,2020-02-29
027050-99999,PELKOSENNIEMI PYHATUNTURI,FI,,67.017,27.217,2008-01-16,2020-02-29
027060-99999,LOHJA PORLA,FI,,60.25,24.05,2008-01-15,2020-02-29
027100-99999,VESANTO SONKARI,FI,,62.917,26.416999999999998,2008-01-16,2020-02-29
027140-99999,VAALA PELSO,FI,,64.5,26.44,2008-01-16,2020-02-29
027170-99999,KITTILA POKKA,FI,,68.167,25.767,2008-01-15,2020-02-29
027190-99999,SODANKYLA KOKKA,FI,,67.817,27.75,2008-01-16,2020-02-29
027200-99999,KITTILA,FI,,67.70100000000001,24.846999999999998,2005-01-01,2020-02-29
027210-99999,KOKKOLA TANKAR,FI,,63.95,22.85,2008-01-16,2020-02-29
027220-99999,INARI SAARISELKA,FI,,68.417,27.416999999999998,2008-01-23,2020-02-29
027250-99999,HALSUA KANALA PUROLA,FI,,63.45,24.45,2008-01-15,2020-02-29
027260-99999,ENONTEKIO NAKKALA,FI,,68.6,23.583000000000002,2008-01-15,2020-02-29
027270-99999,ASIKKALA PULKKILANHARJU,FI,,61.266999999999996,25.517,2008-01-15,2020-02-29
027320-99999,KUOPIO RITONIEMI,FI,,62.8,27.9,2009-07-01,2020-02-29
027330-99999,LAPPEENRANTA KONNUNSUO,FI,,61.033,28.566999999999997,2009-07-01,2020-02-29
027340-99999,PARIKKALA KOITSANLAHTI,FI,,61.45,29.467,2009-07-01,2020-02-29
027350-99999,VIRRAT AIJANNEVA,FI,,62.333,23.55,2009-07-01,2020-02-29
027360-99999,JUVA PARTALA,FI,,61.9,27.883000000000003,2009-07-01,2020-02-29
027370-99999,TOHOLAMPI LAITALA,FI,,63.817,24.166999999999998,2009-07-01,2020-02-29
027380-99999,PYHAJARVI OL OJAKYLA,FI,,63.733000000000004,25.7,2009-07-01,2020-02-29
027390-99999,SOTKAMO KUOLANIEMI,FI,,64.117,28.333000000000002,2009-07-01,2020-02-29
027410-99999,JOMALA JOMLABY,FI,,60.183,19.983,2008-01-16,2020-02-29
027430-99999,KEMIONSAARI VANO,FI,,59.867,22.2,2009-07-01,2020-02-29
027450-99999,SALLA NARUSKA,FI,,67.167,29.183000000000003,2009-07-01,2020-02-29
027460-99999,HANKO TULLINIEMI,FI,,59.817,22.916999999999998,2009-07-01,2020-02-29
027470-99999,TURKU RAJAKARI,FI,,60.383,22.1,2009-07-01,2020-02-29
027500-99999,HANKO TVARMINNE,FI,,59.85,23.25,2009-07-01,2020-02-29
027510-99999,PORI TAHKOLUOTO HARBOUR,FI,,61.633,21.383000000000003,2008-01-16,2020-02-29
027520-99999,KRISTIINANKAUPUNKI LIGHTHOUSE,FI,,62.2,21.166999999999998,2008-01-15,2020-02-29
027530-99999,KANKAANPAA NIINISALO AIRFIELD,FI,,61.833,22.467,2008-01-15,2020-02-29
027550-99999,YLIVIESKA AIRFIELD,FI,,64.05,24.717,2003-03-30,2020-02-29
027560-99999,SALO KARKKA,FI,,60.367,23.116999999999997,2008-01-15,2020-02-29
027570-99999,RAASEPORI JUSSARO,FI,,59.817,23.583000000000002,2008-01-16,2020-02-29
027580-99999,VIHTI MAASOJA,FI,,60.417,24.4,2008-01-15,2020-02-29
027590-99999,PORVOO HARABACKA,FI,,60.4,25.6,2008-01-16,2020-02-29
027610-99999,RAUMA KYLMAPIHLAJA,FI,,61.15,21.3,2008-01-15,2020-02-29
027630-99999,TAMPERE HARMALA,FI,,61.467,23.75,2008-01-15,2020-02-29
027650-99999,LUHANKA JUDINSALO,FI,,61.7,25.5,2008-01-15,2020-02-29
027670-99999,HAMEENLINNA LAMMI PAPPILA,FI,,61.05,25.05,2008-01-15,2020-02-29
027680-99999,HEINOLA ASEMANTAUS,FI,,61.2,26.05,2008-01-15,2020-02-29
027690-99999,KAUHAJOKI KUJA-KOKKO,FI,,62.417,22.183000000000003,2008-01-16,2020-02-29
027700-99999,JUUPAJOKI HYYTIALA,FI,,61.85,24.283,2008-01-15,2020-02-29
027710-99999,JOUTSA LEIVONMAKI SAVENAHO,FI,,61.883,26.1,2008-01-15,2020-02-29
027720-99999,RANTASALMI RUKKASLUOTO,FI,,62.067,28.566999999999997,2008-01-15,2020-02-29
027730-99999,TURKU ARTUKAINEN,FI,,60.45,22.183000000000003,2008-01-15,2020-02-29
027770-99999,SALO KIIKALA AIRFIELD,FI,,60.467,23.65,2004-05-10,2020-02-29
027780-99999,SAVONLINNA PUNKAHARJU,FI,,61.8,29.316999999999997,2008-01-15,2020-02-29
027800-99999,KORSNAS BREDSKARET,FI,,62.933,21.183000000000003,2008-01-15,2020-02-29
027810-99999,STROMMINGSBADN,FI,,62.983000000000004,20.733,2008-01-15,2020-02-29
027870-99999,ALAJARVI MOKSY,FI,,63.083,24.267,2008-01-15,2020-02-29
027880-99999,KUOPIO MAANINKA,FI,,63.15,27.316999999999997,2008-01-15,2020-02-29
027890-99999,RAUTAVAARA YLA-LUOSTA,FI,,63.383,28.666999999999998,2008-01-16,2020-02-29
027900-99999,KUMLINGE KK,FI,,60.25,20.75,2003-03-30,2020-02-29
027910-99999,JUUKA NIEMELA,FI,,63.233000000000004,29.233,2008-01-15,2020-02-29
027930-99999,LIPERI TUISKAVANLUOTO,FI,,62.55,29.666999999999998,2008-01-15,2020-02-29
027940-99999,KIRKKONUMMI MAKILUOTO,FI,,59.917,24.35,2008-01-15,2020-02-29
027950-99999,HELSINKI HARMAJA,FI,,60.1,24.983,2008-01-16,2020-02-29
027960-99999,LIEKSA LAMPELA,FI,,63.317,30.05,2008-01-15,2020-02-29
027970-99999,HAAPAVEST MUSTIKKAMAKI,FI,,64.15,25.416999999999998,2008-01-15,2020-02-29
027980-99999,VALTIMO KK,FI,,63.667,28.833000000000002,2008-01-15,2020-02-29
027990-99999,KUHMO KALLIOJOKI,FI,,64.3,30.166999999999998,2008-01-15,2020-02-29
028000-99999,RAAHE NAHKIAINEN,FI,,64.617,23.9,2008-01-16,2020-02-29
028010-99999,ENONTEKIO KILPISJARVI,FI,,69.05,20.783,1979-06-01,2020-02-29
028030-99999,SIIKAJOKI REVONLAHTI,FI,,64.683,25.083000000000002,2008-01-15,2020-02-29
028040-99999,TAIVALKOSKI KK URHEILUTIE,FI,,65.583,28.217,2008-01-15,2020-02-29
028050-99999,UTSJOKI KEVO,FI,,69.75,27.0,1973-01-01,2020-02-29
028070-99999,IVALO,FI,,68.607,27.405,1952-01-01,2020-02-29
028075-99999,ENONTEKIO,FI,,68.363,23.424,1998-04-19,2020-02-29
028110-99999,KUUSAMO KIUTAKONGAS,FI,,66.367,29.316999999999997,2008-01-15,2020-02-29
028120-99999,YLITORNIO MELTOSJARVI,FI,,66.533,24.65,2008-01-15,2020-02-29
028130-99999,ROVANIEMI APUKKA,FI,,66.583,26.017,2008-01-15,2020-02-29
028140-99999,KEMIJARVI AIRFIELD,FI,,66.717,27.166999999999998,2008-01-16,2020-02-29
028150-99999,SAVUKOSKI KK,FI,,67.283,28.183000000000003,2008-01-15,2020-02-29
028160-99999,SODANKYLA VUOTSO,FI,,68.083,27.183000000000003,2008-01-16,2020-02-29
028170-99999,SAARISELKA KAUNISPAA,FI,,68.433,27.45,2008-01-15,2020-02-29
028180-99999,INARI RAJAJOOSEPPI,FI,,68.483,28.3,2008-01-15,2020-02-29
028190-99999,SALLA VARRIOTUNTURI,FI,,67.75,29.616999999999997,2008-01-15,2020-02-29
028200-99999,MUONIO LAUKUKERO,FI,,68.067,24.033,2008-01-15,2020-02-29
028210-99999,MUONIO SAMMALTUNTURI,FI,,67.967,24.116999999999997,2008-01-15,2020-02-29
028240-99999,KITTILA KENTTAROVA,FI,,67.983,24.25,2008-01-16,2020-02-29
028250-99999,UTSJOKI NUORGAM,FI,,70.083,27.9,2008-01-15,2020-02-29
028270-99999,INARI VAYLA,FI,,69.067,27.5,2008-01-15,2020-02-29
028280-99999,KAARINA YLTOINEN,FI,,60.383,22.55,2008-01-15,2020-02-29
028290-99999,HYVINKAA HYVINKAANKYLA,FI,,60.6,24.8,2008-01-15,2020-02-29
028300-99999,KOUVOLA ANJALA,FI,,60.7,26.816999999999997,2008-01-15,2020-02-29
028310-99999,VIROLAHTI KOIVUNIEMI,FI,,60.533,27.666999999999998,2008-01-15,2020-02-29
028320-99999,TOHMAJARVI KEMIE,FI,,62.233000000000004,30.35,2008-01-15,2020-02-29
028330-99999,SEINAJOKI PELMAA,FI,,62.933,22.483,2008-01-15,2020-02-29
028340-99999,VIEREMA KAARAKKALA,FI,,63.833,27.217,2008-01-16,2020-02-29
028350-99999,INARI NELLIM,FI,,68.85,28.3,2008-01-15,2020-02-29
028360-99999,SODANKYLA,FI,,67.395,26.619,1917-01-01,2020-02-29
028440-99999,PELLO CENTRE,FI,,66.767,23.967,1973-01-01,2020-02-29
028450-99999,ROVANIEMI,FI,,66.565,25.83,1973-01-01,2020-02-29
028470-99999,ROVANIEMI RAUTATIEASEMA,FI,,66.5,25.717,2008-01-15,2020-02-29
028490-99999,SALLA KK MYLLYTIE,FI,,66.833,28.666999999999998,2001-06-01,2020-02-29
028620-99999,KEMI AJOS,FI,,65.667,24.517,2004-08-31,2020-02-29
028630-99999,KEMI I LIGHTHOUSE,FI,,65.383,24.1,2004-02-13,2020-02-29
028640-99999,KEMI TORNIO,FI,,65.782,24.599,1952-01-01,2020-02-29
028660-99999,PUDASJARVI AIRFIELD,FI,,65.417,26.967,2001-06-01,2020-02-29
028680-99999,KUUSAMO RUKATUNTURI,FI,,66.167,29.15,2008-01-15,2020-02-29
028690-99999,KUUSAMO,FI,,65.988,29.239,1909-01-01,2020-02-29
028720-99999,RAAHE LAPALUOTO HARBOUR,FI,,64.667,24.4,2008-01-16,2020-02-29
028730-99999,HAILUOTO MARJANIEMI,FI,,65.033,24.566999999999997,2004-08-03,2020-02-29
028740-99999,HAILUOTO ISLAND,FI,,65.033,24.8,1973-01-01,2020-02-29
028750-99999,OULU,FI,,64.93,25.355,1906-01-01,2020-02-29
028760-99999,OULU VIHREASAARI HARBOUR,FI,,65.0,25.4,2008-01-15,2020-02-29
028890-99999,SUOMUSSALMI PESIO,FI,,64.933,28.75,2001-09-19,2020-02-29
028970-99999,KAJAANI,FI,,64.285,27.691999999999997,1916-01-01,2020-02-29
029030-99999,KRUUNUPYY,FI,,63.721000000000004,23.143,1960-11-01,2020-02-29
029070-99999,KALAJOKI ULKOKALLA,FI,,64.333,23.45,1901-01-01,2020-02-29
029100-99999,MUSTASAARI VALASSAARET,FI,,63.433,21.066999999999997,1973-01-01,2020-02-29
029110-99999,VAASA,FI,,63.051,21.761999999999997,1917-01-01,2020-02-29
029130-99999,KAUHAVA,FI,,63.126999999999995,23.051,1973-01-01,2020-02-29
029150-99999,VIITASAARI,FI,,63.083,25.866999999999997,1973-01-01,2020-02-29
029170-99999,KUOPIO,FI,,63.007,27.798000000000002,1906-01-01,2020-02-29
029190-99999,LAPPEENRANTA HIEKKAPAKKA,FI,,61.2,28.467,1973-01-01,2020-02-29
029200-99999,PIETARSAARI KALLAN,FI,,63.75,22.517,2004-08-03,2020-02-29
029240-99999,AHTARI MYLLYMAKI,FI,,62.533,24.217,1973-01-01,2020-02-29
029245-99999,SEINAJOKI,FI,,62.692,22.831999999999997,1999-01-14,2020-02-29
029290-99999,JOENSUU,FI,,62.663000000000004,29.608,1952-01-01,2020-02-29
029350-99999,JYVASKYLA,FI,,62.398999999999994,25.678,1917-01-01,2020-02-29
029390-99999,ILOMANTSI MEKRIJARVI,FI,,62.766999999999996,30.983,2003-03-30,2020-02-29
029420-99999,KANKAANPAA NIINISALO PUOLVOIM,FI,,61.833,22.467,1952-01-01,2020-02-29
029430-99999,TAMPERE SIILINKARI,FI,,61.516999999999996,23.75,1973-01-01,2020-02-29
029440-99999,TAMPERE PIRKKALA,FI,,61.413999999999994,23.604,1906-01-01,2020-02-29
029450-99999,HALLI,FI,,61.856,24.787,1973-01-01,2020-02-29
029470-99999,MIKKELI,FI,,61.687,27.201999999999998,1973-01-01,2020-02-29
029480-99999,SAVONLINNA,FI,,61.943000000000005,28.945,1984-08-13,2020-02-29
029490-99999,SOMERO SALKOLA,FI,,60.65,23.8,1973-01-01,2020-02-29
029500-99999,PARAINEN FAGERHOLM,FI,,60.117,21.7,1901-01-01,2020-02-29
029520-99999,PORI,FI,,61.461999999999996,21.8,1952-01-01,2020-02-29
029580-99999,LAPPEENRANTA,FI,,61.045,28.144000000000002,1973-01-01,2020-02-29
029630-99999,JOKIOINEN,FI,,60.817,23.5,1957-04-02,2020-02-29
029640-99999,KUSTAVI ISOKARI,FI,,60.717,21.033,2004-08-03,2020-02-29
029660-99999,UTTI,FI,,60.896,26.938000000000002,1973-01-01,2020-02-29
029670-99999,KOTKA HAAPASAARI,FI,,60.283,27.183000000000003,2004-08-03,2020-02-29
029700-99999,MARIEHAMN,FI,,60.122,19.898,1917-01-01,2020-02-29
029720-99999,TURKU,FI,,60.513999999999996,22.263,1901-01-01,2020-02-29
029740-99999,HELSINKI VANTAA,FI,,60.317,24.963,1952-01-01,2020-02-29
029760-99999,KOTKA RANKKI,FI,,60.383,26.967,1952-01-01,2020-02-29
029780-99999,HELSINKI KAISANIEMI,FI,,60.183,24.95,2008-01-15,2020-02-29
029790-99999,KOKAR BOGSKAR,FI,,59.5,20.35,2004-08-03,2020-02-29
029800-99999,LEMLAND NYHAMN,FI,,59.967,19.95,1973-01-01,2020-02-29
029810-99999,PARAINEN UTO,FI,,59.783,21.366999999999997,1901-01-01,2020-02-29
029820-99999,HANKO RUSSARO,FI,,59.766999999999996,22.95,1906-01-01,2020-02-29
029840-99999,INKOO BAGASKAR,FI,,59.933,24.017,1973-01-01,2020-02-29
029870-99999,PORVOO KALLBADAGRUND,FI,,59.983000000000004,25.6,1982-10-01,2020-02-29
029910-99999,PORVOO EMASALO,FI,,60.2,25.633000000000003,2004-08-03,2020-02-29
029920-99999,LOVIISA ORRENGRUND,FI,,60.283,26.45,2004-08-03,2020-02-29
029930-99999,HAMMARLAND MARKET,FI,,60.3,19.133,2004-02-13,2020-02-29
030020-99999,BALTASOUND NO.2,UK,,60.75,-0.85,1973-01-01,2020-02-29
030030-99999,SUMBURGH,UK,,59.879,-1.296,1977-01-19,2020-02-29
030050-99999,LERWICK,UK,,60.133,-1.183,1929-10-01,2020-02-29
030064-99999,SCATSTA,UK,,60.433,-1.296,1981-10-15,2020-02-29
030080-99999,FAIR ISLE,UK,,59.533,-1.633,1973-01-03,2020-02-29
030170-99999,KIRKWALL,UK,,58.958,-2.905,1973-01-01,2020-02-29
030180-99999,WOODVALE,UK,,53.582,-3.056,2005-06-20,2020-02-28
030220-99999,BENBECULA,UK,,57.481,-7.3629999999999995,1973-01-01,2020-02-29
030230-99999,SOUTH UIST RANGE,UK,,57.333,-7.367000000000001,1992-03-01,2020-02-29
030260-99999,STORNOWAY,UK,,58.216,-6.331,1929-10-01,2020-02-29
030310-99999,LOCH GLASCARNOCH,UK,,57.717,-4.883,1992-10-22,2020-02-29
030340-99999,AULTBEA NO2,UK,,57.867,-5.632999999999999,1986-10-01,2020-02-29
030390-99999,BEALACH NA BA NO2,UK,,57.417,-5.683,1989-03-01,2020-02-29
030410-99999,AONACH MOR,UK,,56.817,-4.967,1992-03-02,2020-02-29
030440-99999,ALTNAHARRA NO2,UK,,58.283,-4.433,1993-03-02,2020-02-29
030470-99999,TULLOCH BRIDGE,UK,,56.867,-4.7,1983-08-05,2020-02-29
030590-99999,INVERNESS,UK,,57.543,-4.048,1973-01-02,2020-02-29
030620-99999,TAIN RANGE (SAWS),UK,,57.817,-3.967,1989-10-19,2020-02-29
030630-99999,AVIEMORE,UK,,57.2,-3.833,1982-12-01,2020-02-29
030650-99999,CAIRNGORM SUMMIT,UK,,57.117,-3.633,1985-01-06,2020-02-29
030660-99999,KINLOSS,UK,,57.648999999999994,-3.5610000000000004,1973-01-01,2020-02-29
030680-99999,LOSSIEMOUTH,UK,,57.705,-3.339,1973-01-03,2020-02-29
030720-99999,CAIRNWELL,UK,,56.883,-3.417,1997-12-01,2020-02-29
030750-99999,WICK,UK,,58.458999999999996,-3.093,1929-10-01,2020-02-29
030800-99999,ABOYNE NO2,UK,,57.083,-2.833,1989-04-12,2020-02-29
030880-99999,INVERBERVIE NO.2,UK,,56.85,-2.267,1987-12-02,2020-02-29
030910-99999,DYCE,UK,,57.202,-2.198,1926-06-02,2020-02-29
030920-99999,PETERHEAD HARBOUR,UK,,57.5,-1.767,1978-11-01,2020-02-29
031000-99999,TIREE,UK,,56.498999999999995,-6.869,1929-10-01,2020-02-29
031050-99999,ISLAY: PORT ELLEN,UK,,55.683,-6.25,2001-07-29,2020-02-29
031110-99999,MACHRIHANISH,UK,,55.433,-5.7,1973-01-01,2020-02-29
031140-99999,OBAN,UK,,56.417,-5.4670000000000005,1978-09-02,2020-02-29
031320-99999,WEST FREUGH (AUT),UK,,54.85,-4.95,1983-08-04,2020-02-29
031340-99999,GLASGOW BISHOPTON,UK,,55.9,-4.533,2003-03-30,2020-02-29
031350-99999,PRESTWICK,UK,,55.50899999999999,-4.587,1944-01-01,2020-02-29
031360-99999,PRESTWICK RNAS,UK,,55.516999999999996,-4.583,1993-04-01,2020-02-29
031394-99999,CAMPBELTOWN,UK,,55.437,-5.686,1999-01-18,2020-02-28
031400-99999,GLASGOW,UK,,55.872,-4.433,1929-10-01,2020-02-29
031440-99999,STRATHALLEN AIRFIELD,UK,,56.317,-3.733,1989-05-02,2020-02-29
031480-99999,GLEN OGLE,UK,,56.417,-4.317,1996-11-01,2020-02-29
031530-99999,DUNDRENNAN,UK,,54.8,-4.0,1983-08-04,2020-02-29
031550-99999,DRUMALBIN,UK,,55.617,-3.733,1991-05-02,2020-02-29
031580-99999,CHARTERHALL,UK,,55.7,-2.383,1987-10-02,2020-02-29
031600-99999,EDINBURGH,UK,,55.95,-3.373,1973-01-01,2020-02-29
031620-99999,ESKDALEMUIR,UK,,55.317,-3.2,1929-10-01,2020-02-29
031634-99999,DUNDEE,UK,,56.452,-3.0260000000000002,1983-04-04,2020-02-29
031650-99999,SPADEADAM,UK,,55.05,-2.55,1992-09-11,2020-02-29
031660-99999,EDINBURGH GOGARBANK,UK,,55.933,-3.35,2003-03-30,2020-02-29
031710-99999,LEUCHARS,UK,,56.373000000000005,-2.8680000000000003,1929-10-01,2020-02-29
032040-99999,ISLE OF MAN,IM,,54.083,-4.624,1973-01-01,2020-02-29
032100-99999,ST BEES HEAD NO.2,UK,,54.516999999999996,-3.6,1984-06-14,2020-02-29
032120-99999,KESWICK,UK,,54.617,-3.167,1984-06-14,2020-02-29
032140-99999,WALNEY ISLAND,UK,,54.131,-3.264,1983-08-04,2020-02-29
032200-99999,CARLISLE,UK,,54.933,-2.967,1988-06-01,2020-02-29
032220-99999,CARLISLE,UK,,54.938,-2.8089999999999997,1973-01-01,2020-02-28
032240-99999,SPADEADAM NO2,UK,,55.05,-2.55,1992-12-01,2020-02-29
032250-99999,SHAP,UK,,54.5,-2.6830000000000003,1978-11-01,2020-02-29
032260-99999,WARCOP RANGE,UK,,54.567,-2.417,1983-08-08,2020-02-29
032270-99999,GREAT DUN FELL NO2,UK,,54.683,-2.45,1994-10-01,2020-02-29
032300-99999,REDESDALE CAMP,UK,,55.283,-2.283,1983-08-04,2020-02-29
032380-99999,ALBEMARLE,UK,,55.016999999999996,-1.867,2003-03-30,2020-02-29
032400-99999,BOULMER,UK,,55.424,-1.6030000000000002,1975-10-01,2020-02-29
032433-99999,NEWCASTLE,UK,,55.038000000000004,-1.692,1988-01-05,2020-02-29
032570-99999,LEEMING,UK,,54.292,-1.535,1973-01-01,2020-02-29
032635-99999,DURHAM TEES VALLEY AIRPORT,UK,,54.50899999999999,-1.429,1973-01-01,2020-02-29
